,右-Fx,右-Fy,右-Fz,右-Mx,右-My,右-Mz,右-Mx',右-My',右-COPx,右-COPy,左-Fx,左-Fy,左-Fz,左-Mx,左-My,左-Mz,左-Mx',左-My',左-COPx,左-COPy,合成-Fx,合成-Fy,合成-Fz,合成-Mx,合成-My,合成-Mz,合成-COPx,合成-COPy,右-速度計,左-速度計,右-速度,左-速度,右-実速度,左-実速度,引張力,負荷制御,右-Fy電圧,左-Fy電圧,右-Fz電圧,左-Fz電圧
1.089,-18.9320735491101,4.71012348169523,334.726686628068,-10.1666666666667,-25.05,3.1,-10.7431857808262,-27.3672858024111,81.760095312688,-32.0953966624223,22.0596099420243,-7.84642622609843,384.297588069948,-21.1666666666667,7.5,0.85,-20.2062640965922,10.2000962569038,-26.5421813031187,-52.5797317596341,3.12753639291414,-3.13630274440319,719.024274698016,-30.9494498774184,-27.2796534396508,1.38846385961009,37.9398226174048,-43.0436787275602,0.018310546875,0.0146484375,0,0,-9.88131291682493E-324,-9.88131291682493E-324,5.859375,0,0.0067138671875,0.00579833984375,0.03936767578125,-0.00152587890625
1.09,-18.8985223348486,4.74241865685403,334.455535968887,-10.3333333333333,-25.3,3.1,-10.9138053769323,-27.6131791337855,82.561584916789,-32.6315584680516,22.070627414846,-7.9043674630222,384.317030151808,-21.3333333333333,7.8,0.95,-20.3658387558594,10.5014447955771,-27.3249530249258,-52.992288027972,3.1721050799974,-3.16194880616817,718.772566120695,-31.2796441327917,-27.2834791515242,1.47005563154525,37.9584314114499,-43.5181385700512,0.02197265625,0.0146484375,0,0,-9.88131291682493E-324,-9.88131291682493E-324,5.79833984375,0,0.00640869140625,0.00762939453125,0.04180908203125,0.00244140625
1.091,-18.8641250637859,4.77366177314981,334.173620214657,-10.3333333333333,-25.3,3.2,-10.9176295343669,-27.6089689078074,82.618636653823,-32.6705307479205,22.0811439222442,-7.96375318164119,384.334642448274,-21.3333333333333,7.95,1.4,-20.3585699439004,10.6527320160827,-27.7173349459811,-52.9709469180636,3.21701885845828,-3.19009140849138,718.508262662931,-31.2761994782673,-27.1890854273825,2.00156734922264,37.8410198466118,-43.529352553792,0.02197265625,0.018310546875,0,0,-9.88131291682493E-324,-9.88131291682493E-324,5.67626953125,0,0.00701904296875,0.00732421875,0.0408935546875,0.00244140625
1.092,-18.8288176197088,4.80334991498751,333.881584167749,-10.5,-25.25,3.15,-11.0879300295945,-27.5546472766524,82.5282033608909,-33.2091692245706,22.0910551475069,-8.02487137545863,384.350467923093,-21.3333333333333,7.6,1.15,-20.3510890769772,10.3039451500548,-26.8087227933768,-52.9493022005358,3.26223752779808,-3.22152146047112,718.232052090842,-31.4390191065717,-27.5463544126878,1.68304285674899,38.3530007223956,-43.7727876597121,0.018310546875,0.0146484375,0,0,-9.88131291682493E-324,-9.88131291682493E-324,5.7373046875,0,0.0054931640625,0.00732421875,0.040283203125,0.00213623046875
1.093,-18.79278917008,4.83117521103633,333.580085767623,-10.8333333333333,-25.25,2.8,-11.4246691791642,-27.5502373944178,82.5895746474797,-34.2486547207221,22.1004335668437,-8.08808981417585,384.36450120985,-21.6666666666667,7.6,1.05,-20.6766844734115,10.3050930685817,-26.8107305335033,-53.7944695941699,3.30764439676368,-3.25691460313952,717.944586977473,-32.1013536525757,-27.6051650760504,1.21446993485672,38.4502725931361,-44.712857001571,0.02197265625,0.0146484375,0,0,-9.88131291682493E-324,-9.88131291682493E-324,5.859375,0,0.006103515625,0.00701904296875,0.0390625,0.00213623046875
1.094,-18.7564123113689,4.85699090975904,333.269907411397,-11,-24.85,2.6,-11.5944956873545,-27.1457848669116,81.4528532676733,-34.7901068458664,22.1094773349947,-8.15371689450308,384.376578427383,-21.5,7.3,0.85,-20.5019850521128,10.0062000258034,-26.0322834100407,-53.3382786640994,3.35306502362583,-3.29672598474404,717.64648583878,-32.0964807394673,-27.5653457283694,0.795815607930526,38.4107583222556,-44.7246400182023,0.0201416015625,0.010986328125,0,0,-9.88131291682493E-324,-9.88131291682493E-324,5.55419921875,0,0.006103515625,0.00579833984375,0.03936767578125,0.00091552734375
1.095,-18.7201181203816,4.88072378685842,332.951967167481,-10.6666666666667,-24.65,2.35,-11.2640672581781,-26.9413424579347,80.9166039387979,-33.8309076651651,22.1184300026928,-8.22189427794388,384.386359073687,-21.8333333333333,7.2,0.95,-20.826973473713,9.9072958323296,-25.7743169039731,-54.1823948277011,3.39831188231125,-3.34117049108546,717.338326241168,-32.0910407318911,-27.5266625744712,0.627065914780331,38.3733331504955,-44.7362695648053,0.025634765625,0.0146484375,0,0,-9.88131291682493E-324,-9.88131291682493E-324,5.859375,0,0.00640869140625,0.0048828125,0.03936767578125,0.001220703125
1.096,-18.6842606020614,4.90227006739554,332.62726995821,-11.1666666666667,-24.7,2.5,-11.7667045229159,-26.9869534976923,81.1327150088532,-35.3750446389865,22.1275197288774,-8.29257361566841,384.393366953254,-21.8333333333333,7.3,0.95,-20.8183223227755,10.0084084148146,-26.0368915679851,-54.1589010439591,3.44325912681598,-3.39030354827286,717.020636911463,-32.5850268456914,-27.5388288698667,0.758251888654954,38.4073030149997,-45.4450334735832,0.02197265625,0.0146484375,0,0,-9.88131291682493E-324,-9.88131291682493E-324,5.79833984375,0,0.00701904296875,0.0048828125,0.0390625,0
1.097,-18.6490076015382,4.9214094433679,332.296861395349,-12.1666666666667,-25,2.85,-12.7690471825349,-27.2826385304283,82.1032086065023,-38.4266259058733,22.1368952632797,-8.36557025971964,384.397037034039,-22,7.45,0.85,-20.9760542002103,10.1595559802254,-26.4298498724531,-54.5687197853007,3.4878876617415,-3.44416081635174,716.693898429387,-33.7451013827452,-27.7515183804956,0.989456140570141,38.7215775679299,-47.0843988719544,0.0201416015625,0.0128173828125,0,0,-9.88131291682493E-324,-9.88131291682493E-324,5.67626953125,0,0.006103515625,0.006103515625,0.0396728515625,0.00030517578125
1.098,-18.6143254167459,4.93777231130125,331.961811739807,-11.3333333333333,-25.3,3.1,-11.9377166642366,-27.5783934310097,83.0770060160587,-35.9611143271908,22.1465720134425,-8.44065603633337,384.396818191345,-22.1666666666667,7.5,0.85,-21.1335303678195,10.2107404144454,-26.5630201167863,-54.9784216926052,3.53224659669664,-3.50288372503212,716.358629931153,-33.0712470320561,-28.0643943326781,1.22080061708254,39.1764587736946,-46.1657690020911,0.02197265625,0.0164794921875,0,0,-9.88131291682493E-324,-9.88131291682493E-324,5.859375,0,0.0067138671875,0.0054931640625,0.0396728515625,-0.00030517578125
1.099,-18.5800789234552,4.95088734503147,331.62324850638,-11.3333333333333,-25.15,3.2,-11.9393219443652,-27.4242016602309,82.6968609219909,-36.002668685442,22.1564481112079,-8.51766035954279,384.392378216546,-22.1666666666667,7.75,1.05,-21.1241050386586,10.4619492488118,-27.2168488286679,-54.9545366551427,3.57636918775267,-3.56677301451132,716.015626722925,-33.0634269830238,-27.7271548722929,1.50241626826685,38.7242314796887,-46.1769628329889,0.018310546875,0.0146484375,0,0,-9.88131291682493E-324,-9.88131291682493E-324,5.7373046875,0,0.00579833984375,0.0067138671875,0.03875732421875,0
1.1,-18.5461896625882,4.96029199573843,331.282400025001,-11.6666666666667,-25.15,3.15,-12.2738064069451,-27.4200536147008,82.769424553286,-37.0493766225395,22.1664025894035,-8.59654746000461,384.383841607223,-21.8333333333333,7.85,1.1,-20.7811159242288,10.563167676943,-27.4807797142962,-54.06344823793,3.62021292681528,-3.63625546426617,715.666241632223,-33.0549223311738,-27.6895800205311,1.48440475102842,38.6906331607585,-46.1876226769972,0.02197265625,0.0164794921875,0,0,-9.88131291682493E-324,-9.88131291682493E-324,5.7373046875,0,0.0054931640625,0.003662109375,0.03753662109375,-0.0048828125
1.101,-18.5127673640715,4.96563034474648,330.940573398181,-11.6666666666667,-25.15,2.95,-12.2744598208636,-27.4159627253624,82.8425552172354,-37.0896191265592,22.1764032814724,-8.67742196355443,384.371901235089,-21.8333333333333,7.75,1.25,-20.7712168849943,10.4643917616522,-27.2246533319094,-54.0393738934892,3.66363591740084,-3.71179161880795,715.31247463327,-33.0456767058579,-27.8515618424394,1.41681732910661,38.9362171500204,-46.1975400649904,0.018310546875,0.0146484375,0,0,-9.88131291682493E-324,-9.88131291682493E-324,5.7373046875,0,0.006103515625,0.00396728515625,0.0384521484375,-0.0030517578125
1.102,-18.4801532961313,4.96665344575112,330.599067859806,-11,-25.05,3.05,-11.6079183817599,-27.3119707634465,82.6135746245613,-35.1117698452871,22.1865315521629,-8.76045145545268,384.357698855208,-22.1666666666667,7.5,1.2,-21.0943874085193,10.2156314619847,-26.5784489094703,-54.8821773867102,3.70637825603158,-3.79379800970156,714.956766715014,-32.7023057902792,-28.0631000245238,1.44967060015442,39.2514643276465,-45.7402563521922,0.018310546875,0.0164794921875,0,0,-9.88131291682493E-324,-9.88131291682493E-324,5.859375,0,0.00579833984375,0.0048828125,0.0384521484375,-0.003662109375
1.103,-18.4488626295749,4.96312379794593,330.25911607699,-11.5,-24.85,2.8,-12.1074863528686,-27.10814078586,82.0814308106502,-36.6605666989252,22.196909683692,-8.84576294565245,384.342577750147,-21.6666666666667,7.45,0.8,-20.5839452821188,10.1669017452839,-26.4527073862038,-53.5562450629657,3.74804705411713,-3.88263914770653,714.601693827138,-32.6914316349874,-27.9742652219,0.78298710430593,39.1466539521904,-45.7477667872636,0.02197265625,0.0146484375,0,0,-9.88131291682493E-324,-9.88131291682493E-324,5.859375,0,0.006103515625,0.00518798828125,0.0390625,-0.00335693359375
1.104,-18.4194478069463,4.95471214782576,329.921914623824,-12.1666666666667,-24.75,2.5,-12.7731234335605,-27.0045404115702,81.8513084902551,-38.7155956224503,22.2075890789479,-8.93338105345952,384.327872658279,-22.3333333333333,7.35,0.85,-21.2398874923899,10.0682089032632,-26.1969261652154,-55.2650198006198,3.78814127200167,-3.97866890563377,714.249787282103,-34.0130109259504,-28.0351469473358,0.516828986937803,39.2511799744687,-47.6206105085146,0.0201416015625,0.0146484375,0,0,-9.88131291682493E-324,-9.88131291682493E-324,5.615234375,0,0.00701904296875,0.00518798828125,0.0390625,-0.0030517578125
1.105,-18.3923386641437,4.94094292731241,329.588681764747,-12,-24.9,2.55,-12.604771414303,-27.1512222524912,82.3791099473226,-38.2439449886815,22.2184792460722,-9.02322993269875,384.314779801464,-22.6666666666667,7.45,0.95,-21.5622233229043,10.1695418597192,-26.4614904089111,-56.105631258947,3.82614058192851,-4.08228700538635,713.903461566211,-34.1669947372074,-28.1458043922622,0.651308736557723,39.4252247082736,-47.8594047747709,0.0238037109375,0.0164794921875,0,0,-9.88131291682493E-324,-9.88131291682493E-324,5.7373046875,0,0.00732421875,0.00518798828125,0.03936767578125,-0.00274658203125
1.106,-18.3677383761289,4.92118711559657,329.260665550596,-12.5,-25.1,2.65,-13.102353302949,-27.3482111772382,83.0594542214933,-39.7932540196959,22.2293789933576,-9.11517612131028,384.304312749606,-22.3333333333333,7.25,0.9,-21.217635776085,9.97087598878697,-25.9452617574019,-55.2105065495566,3.86164061722873,-4.19398900571371,713.564978300202,-34.319989079034,-28.6062392170491,0.686581899671003,40.0891861105525,-48.0965155560021,0.0146484375,0.0146484375,0,0,-9.88131291682493E-324,-9.88131291682493E-324,5.859375,0,0.00640869140625,0.0054931640625,0.0390625,-0.00213623046875
1.107,-18.3456115828446,4.89470229769914,328.939115399066,-12.1666666666667,-25.1,2.5,-12.765778227905,-27.3455028577402,83.1324144122077,-38.8089394975654,22.2400697147531,-9.20908329586925,384.297287114202,-21.8333333333333,7.3,1.1,-20.7061415379189,10.0221845330858,-26.0792487200345,-53.8805300797392,3.89445813190848,-4.31438099817011,713.236402513268,-33.471919765824,-28.6163853545422,0.722827738912047,40.121880001785,-46.9296290092278,0.0201416015625,0.0146484375,0,0,-9.88131291682493E-324,-9.88131291682493E-324,5.7373046875,0,0.00701904296875,0.006103515625,0.0396728515625,-0.00244140625
1.108,-18.3257457244886,4.86072552278934,328.625241653098,-11.8333333333333,-25.1,2.75,-12.4282861373227,-27.3430712766774,83.2044158845875,-37.8190247188688,22.2503749674161,-9.30486526514417,384.294256424928,-22.8333333333333,7.55,1.15,-21.6944178248797,10.2734458960117,-26.7332798350543,-56.4526205171575,3.92462924292746,-4.44413974235483,712.919498078026,-34.1227039622024,-28.426104394119,1.01021947926156,39.8728109846253,-47.8633338745743,0.018310546875,0.018310546875,0,0,-9.88131291682493E-324,-9.88131291682493E-324,5.859375,0,0.006103515625,0.00579833984375,0.0390625,-0.00213623046875
1.109,-18.3078512228005,4.81860567607951,328.320150436127,-12,-25.4,2.65,-12.5897973347521,-27.6408809896708,84.1888045950083,-38.3461000429866,22.2601637891257,-9.40252189053107,384.295527433961,-23.1666666666667,7.6,1.15,-22.0157979872657,10.324644047789,-26.8664174072731,-57.288717707101,3.9523125663252,-4.58391621445156,712.615677870088,-34.6055953220178,-28.73521384944,0.898889976411442,40.3235779702823,-48.5613724152818,0.0201416015625,0.0146484375,0,0,-9.88131291682493E-324,-9.88131291682493E-324,6.04248046875,0,0.0054931640625,0.0054931640625,0.03936767578125,-0.0018310546875
1.11,-18.2916696767396,4.76791164415906,328.024777070835,-12.5,-25.35,2.95,-13.0835923852451,-27.5889003684329,84.1061477574766,-39.8859881929583,22.2693397922285,-9.50214217027986,384.301348116509,-23.1666666666667,7.45,1.2,-22.0036044650244,10.1757671905688,-26.4786143489764,-57.2561209396372,3.97767011548894,-4.7342305261208,712.326125187343,-35.0871968502695,-28.8935536711816,1.23890902185446,40.5622546324306,-49.2572090361581,0.02197265625,0.0146484375,0,0,-9.88131291682493E-324,-9.88131291682493E-324,5.859375,0,0.00640869140625,0.00732421875,0.0408935546875,0.0030517578125
1.111,-18.277057758552,4.70844304168767,327.739914953042,-12.1666666666667,-25.3,2.8,-12.7429800949692,-27.5371118696468,84.0212333416643,-38.8813797574672,22.2778536047301,-9.60386188580495,384.312065733158,-23.3333333333333,7.65,1.45,-22.1578206385108,10.376809281219,-27.0009979036775,-57.6558027035659,4.00079584617807,-4.89541884411728,712.051980686201,-34.90080073348,-28.7010213475715,1.33028979479151,40.3074805295991,-49.0144001844449,0.018310546875,0.010986328125,0,0,-9.88131291682493E-324,-9.88131291682493E-324,5.9814453125,0,0.00732421875,0.00732421875,0.040283203125,0.0018310546875
1.112,-18.2639976456542,4.64015875879421,327.466374346925,-12,-25.05,2.55,-12.5679554320764,-27.2855133118281,83.3230995586778,-38.3793769883733,22.2857300582985,-9.70777288271224,384.328087543098,-23.5,7.35,1.4,-22.311768599156,10.0777733591357,-26.2217976925916,-58.0539630652262,4.02173241264434,-5.06761412391804,711.794461890023,-34.8797240312324,-28.8075294447117,1.02302194513268,40.4716965178673,-49.0025223554234,0.0201416015625,0.0146484375,0,0,-9.88131291682493E-324,-9.88131291682493E-324,5.7373046875,0,0.0067138671875,0.0067138671875,0.0396728515625,0.00152587890625
1.113,-18.2525230085951,4.56309002323271,327.205138894598,-13,-24.9,2.55,-13.5585222188437,-27.134108816252,82.926903006229,-41.4373755395426,22.2930685925189,-9.81382426775976,384.349731842233,-23.3333333333333,7.3,1,-22.1321212429595,10.0286715957243,-26.0925682129547,-57.5832878479652,4.04054558392374,-5.25073424452705,711.554870736832,-35.6906434618032,-28.7629341818453,0.617109484637536,40.4226509644443,-50.1586665057113,0.0091552734375,0.0146484375,0,0,-9.88131291682493E-324,-9.88131291682493E-324,5.55419921875,0,0.00701904296875,0.0054931640625,0.0390625,0.0006103515625
1.114,-18.24262843271,4.47727239593873,326.957388617613,-13.8333333333333,-24.85,2.5,-14.3813514745962,-27.0828977201637,82.8331111728998,-43.9853998571529,22.3000000958788,-9.92177323719035,384.3771132202,-23.6666666666667,7.2,0.9,-22.4522416224346,9.92952001173556,-25.8327555679601,-58.4120147902049,4.05737166316881,-5.44450084125162,711.334501837812,-36.8335930970308,-28.8670015273559,0.462594690841668,40.5814725038288,-51.7809736514496,0.018310546875,0.010986328125,0,0,-9.88131291682493E-324,-9.88131291682493E-324,5.859375,0,0.00640869140625,0.00579833984375,0.03936767578125,0.0006103515625
1.115,-18.2342135829901,4.38271960546296,326.724402564623,-13.6666666666667,-24.9,2.4,-14.2031115463753,-27.131867742558,83.0420609222526,-43.4712296813095,22.3066313955751,-10.0312052214418,384.410111480695,-23.5,7.1,1.1,-22.2721804808955,9.83033168281839,-25.5725106838457,-57.9385916647877,4.07241781258497,-5.64848561597883,711.134514045318,-36.4752920272709,-29.0694206786184,0.559559335311429,40.8775275344967,-51.2916913844888,0.0238037109375,0.0128173828125,0,0,-9.88131291682493E-324,-9.88131291682493E-324,5.9814453125,0,0.006103515625,0.00640869140625,0.0390625,0
1.116,-18.2270685387892,4.27945532425942,326.507458149328,-13.1666666666667,-25.2,2.6,-13.690471998356,-27.4309931891478,84.0133739811917,-41.9300437299496,22.3130298914489,-10.1416105072847,384.448412027531,-23.3333333333333,7.3,1.05,-22.0920002072417,10.0311148587133,-26.0922260175573,-57.4641473760584,4.08596135265975,-5.86215518302528,710.955870176859,-35.7824722055977,-29.2198329215879,0.708102570365001,41.0993623476505,-50.330088978232,0.018310546875,0.0146484375,0,0,-9.88131291682493E-324,-9.88131291682493E-324,5.92041015625,0,0.0067138671875,0.0054931640625,0.0390625,-0.0006103515625
1.117,-18.2209258075912,4.16758787936327,326.307847458734,-12.6666666666667,-25.4,2.45,-13.1767794231007,-27.6302413188492,84.6753810367474,-40.3814358916609,22.3192551960105,-10.2524880390067,384.491596816641,-23.8333333333333,7.6,0.85,-22.5784287973589,10.3318768359917,-26.8715283286642,-58.7228147098525,4.09832938841931,-6.08490015964348,710.799444275375,-35.7552082204596,-29.1678493518704,0.358304512652519,41.0352731516351,-50.302808349703,0.025634765625,0.0128173828125,0,0,-9.88131291682493E-324,-9.88131291682493E-324,5.9814453125,0,0.00518798828125,0.00579833984375,0.0396728515625,-0.00091552734375
1.118,-18.215570328965,4.0473962710422,326.126941269691,-13.1666666666667,-25.45,2.6,-13.6620679702422,-27.6795858082653,84.8736559466752,-41.8918716652249,22.3253926745272,-10.3634457023725,384.539285979693,-24,7.75,0.95,-22.7315142460296,10.4826280633621,-27.2602265764744,-59.1136330534249,4.10982234556214,-6.31604943133033,710.666227249384,-36.3935822162718,-29.1130760657436,0.610188237423395,40.9658922141622,-51.2105132069274,0.0201416015625,0.0146484375,0,0,-9.88131291682493E-324,-9.88131291682493E-324,5.859375,0,0.00640869140625,0.0048828125,0.0396728515625,-0.0006103515625
1.119,-18.2109317331749,3.9193812389134,325.966093443421,-13.3333333333333,-25.6,2.8,-13.8130655969763,-27.8290180441406,85.3739655869176,-42.3757742747373,22.3315761237231,-10.4742667255625,384.591283061708,-24.6666666666667,7.5,1.2,-23.3846164194578,10.2333849175437,-26.6084681797163,-60.8038129031275,4.12064439054819,-6.55488548664912,710.557376505129,-37.1976820164342,-29.5551718087273,1.06369581524691,41.5943494304347,-52.3500047236026,0.018310546875,0.0146484375,0,0,-9.88131291682493E-324,-9.88131291682493E-324,5.9814453125,0,0.006103515625,0.00579833984375,0.03936767578125,0
1.12,-18.2071179831005,3.78425066911467,325.826407785686,-13.1666666666667,-25.55,2.8,-13.6298589485663,-27.7785512411315,85.2556778006863,-41.8316582783904,22.3380186885172,-10.5848935858224,384.647556249902,-24.1666666666667,7.25,1.4,-22.871075691762,9.9841734874745,-25.9566798885052,-59.4598232073593,4.13090070541669,-6.80064291670773,710.473964035589,-36.5009346403283,-29.7938920403571,1.26869457199284,41.9352341514722,-51.3754711474549,0.0146484375,0.0128173828125,0,0,-9.88131291682493E-324,-9.88131291682493E-324,5.859375,0,0.006103515625,0.003662109375,0.03753662109375,-0.0042724609375
1.121,-18.2043992546687,3.64286532609974,325.708603026267,-13.6666666666667,-25.4,2.5,-14.1125533825813,-27.6282184687714,84.8249576832435,-43.3287707216108,22.3450280368278,-10.6953166812024,384.708048491417,-23.6666666666667,7.05,1.1,-22.3575599048875,9.78503143170772,-25.43495377879,-58.1156541760948,4.14062878215909,-7.05245135510264,710.416651517684,-36.4701132874688,-29.8790739119544,0.675010870510369,42.0585213594344,-51.3362309421613,0.0238037109375,0.0146484375,0,0,-9.88131291682493E-324,-9.88131291682493E-324,5.67626953125,0,0.00579833984375,0.00396728515625,0.037841796875,-0.0048828125
1.122,-18.2031293717732,3.49617219384192,325.613071023536,-14,-25.4,2.25,-14.4279314765263,-27.628063035105,84.8493672206052,-44.3100500577981,22.3529612170648,-10.8054403247193,384.772576691589,-24,7.05,0.95,-22.6774141042544,9.78600245296873,-25.4332118393474,-58.9371890773579,4.14983184529162,-7.30926813087736,710.385647715125,-37.1053455807806,-29.910599738419,0.282471046213515,42.1047354132549,-52.2326791090526,0.018310546875,0.0164794921875,0,0,-9.88131291682493E-324,-9.88131291682493E-324,5.9814453125,0,0.0054931640625,0.0042724609375,0.03875732421875,-0.00335693359375
1.123,-18.2036026977746,3.34511662704639,325.540037368099,-14.5,-25.45,2.45,-14.9094422751505,-27.6781209702076,85.0221717549016,-45.7991047604749,22.3621351256571,-10.9150117751388,384.840884216625,-23.6666666666667,7.05,1.2,-22.3306692253897,9.78712533938043,-25.4316153526747,-58.0257195667908,4.15853242788244,-7.56989514809238,710.380921584724,-37.2401115005402,-29.9883683879265,0.740933805954226,42.2144901090927,-52.4227359843288,0.0146484375,0.0146484375,0,0,-9.88131291682493E-324,-9.88131291682493E-324,5.859375,0,0.0054931640625,0.0048828125,0.0390625,-0.003662109375
1.124,-18.2059082341533,3.19055087399864,325.48970513361,-13.6666666666667,-25.6,2.3,-14.0571900936441,-27.8284031678604,85.4970302561094,-43.187817838582,22.3727675298371,-11.0236420086345,384.912695478209,-23.3333333333333,7.3,1.35,-21.9840395514765,10.0384267456521,-26.0797496772106,-57.1143529681812,4.16685929568383,-7.83309113463586,710.402400611819,-36.0412296451206,-29.9122664525065,0.750304651942838,42.1060886432045,-50.7335414605593,0.0201416015625,0.0146484375,0,0,-9.88131291682493E-324,-9.88131291682493E-324,5.859375,0,0.0054931640625,0.0048828125,0.0396728515625,-0.0030517578125
1.125,-18.2098620538645,3.03320668150505,325.462304924174,-13.3333333333333,-25.85,2.4,-13.7045978311496,-28.078887115393,86.2738531945654,-42.1080955422548,22.3849975434807,-11.1308976001419,384.987783060171,-22.8333333333333,7.35,1.2,-21.470911467076,10.089923699322,-26.2084256781339,-55.7703709359531,4.17513548961628,-8.09769091863681,710.450087984345,-35.1755092982255,-30.1321609558145,0.71052272654403,42.4127767248281,-49.5115841255278,0.018310546875,0.0091552734375,0,0,-9.88131291682493E-324,-9.88131291682493E-324,5.615234375,0,0.00579833984375,0.0048828125,0.0390625,-0.00396728515625
1.126,-18.2150507887614,2.8737634408203,325.45807067709,-13.3333333333333,-25.85,2.45,-13.6850819784897,-28.0795222165444,86.2769270343401,-42.0486791125474,22.3989507429025,-11.2364161266022,385.066085095018,-23.5,7.45,0.95,-22.1246626661039,10.1916315709313,-26.4672272252084,-57.4567938400612,4.18389995414105,-8.36265268578195,710.524155772108,-35.8097446445936,-30.0479255868704,0.521523368245802,42.2898016102185,-50.399053084522,0.0164794921875,0.0128173828125,0,0,-9.88131291682493E-324,-9.88131291682493E-324,5.859375,0,0.00579833984375,0.00518798828125,0.0390625,-0.00274658203125
1.127,-18.2209528863962,2.71294764437023,325.47722947983,-13.1666666666667,-25.9,2.4,-13.4987314583376,-28.1302446332949,86.4276885920775,-41.4736584796145,22.4147857425482,-11.3399986682826,385.14779539005,-23.3333333333333,7.5,1.05,-21.9453174963355,10.2435697748879,-26.5964647792257,-56.9789513506391,4.19383285615201,-8.62705102391238,710.62502486988,-35.4440489546731,-30.0594703040919,0.583198952218823,42.3000446819277,-49.877287900413,0.018310546875,0.010986328125,0,0,-9.88131291682493E-324,-9.88131291682493E-324,5.7373046875,0,0.006103515625,0.00518798828125,0.0396728515625,-0.00274658203125
1.128,-18.2270725613196,2.55158105087465,325.520050645961,-13.8333333333333,-26,2.65,-14.1456468539604,-28.2309936815055,86.7258211145028,-43.4555316205248,22.4327092599514,-11.4416425774877,385.233397856354,-23,7.65,1.2,-21.5995429485155,10.3957636134181,-26.9856239652784,-56.0687185189732,4.20563669863185,-8.89006152661304,710.753448502315,-35.7451898024759,-30.0167528990075,0.99538237981408,42.2323000504018,-50.2919681611077,0.018310546875,0.0146484375,0,0,-9.88131291682493E-324,-9.88131291682493E-324,5.92041015625,0,0.0054931640625,0.00518798828125,0.0390625,-0.0018310546875
1.129,-18.2330504327505,2.39055201923438,325.586939501094,-14.5,-25.95,2.6,-14.7926035671543,-28.1817253729687,86.5566825750207,-45.433651576508,22.4529689195501,-11.5414811287169,385.323626992532,-23.5,7.6,1.4,-22.0873227098451,10.3482433957529,-26.8559794179284,-57.3214855321425,4.21991848679963,-9.15092910948251,710.910566493625,-36.8799262769993,-30.019766225469,1.15786523781794,42.2272049964504,-51.8770264716976,0.0146484375,0.0164794921875,0,0,-9.88131291682493E-324,-9.88131291682493E-324,5.92041015625,0,0.0054931640625,0.00518798828125,0.03875732421875,-0.0018310546875
1.13,-18.2387507101162,2.23073098675769,325.678505418677,-14.5,-26.05,2.3,-14.7730414727791,-28.2824230869182,86.8415404036557,-45.3608120492558,22.4758115094196,-11.6396422203052,385.419291460017,-23.6666666666667,7.65,1.4,-22.2419744589013,10.401039328753,-26.9862966364567,-57.7085136933492,4.23706079930341,-9.40891123354756,711.097796878693,-37.0150159316805,-30.0685041105986,0.87044386575916,42.2846256064664,-52.0533407558776,0.02197265625,0.0128173828125,0,0,-9.88131291682493E-324,-9.88131291682493E-324,5.615234375,0,0.0067138671875,0.0067138671875,0.040283203125,0.00244140625
1.131,-18.2442961927185,2.07287325408012,325.795518727873,-13.6666666666667,-25.95,2.4,-13.9203863529661,-28.1831018539887,86.5054926600424,-42.7273720870094,22.5014114980723,-11.7360922017624,385.521015195819,-23.8333333333333,7.35,1.15,-22.3968356478376,10.104172767364,-26.2091361277201,-58.0949799493071,4.25711530535371,-9.66321894768226,711.316533923692,-36.3172220008037,-30.2629303660856,0.732971047008131,42.5449556179333,-51.0563444947277,0.0146484375,0.010986328125,0,0,-9.88131291682493E-324,-9.88131291682493E-324,5.859375,0,0.006103515625,0.0067138671875,0.040283203125,0.0018310546875
1.132,-18.2500045625065,1.91753980929034,325.938788664229,-13.8333333333333,-25.9,2.25,-14.0680402059905,-28.1338005584508,86.3162088616377,-43.1616017953693,22.5298200882775,-11.8305203833359,385.629086226939,-23.5,7.25,0.95,-22.0519443050797,10.0076499788052,-25.9514915659546,-57.1843387666623,4.27981552577099,-9.91298057404553,711.567874891168,-36.1199845110702,-30.3029712824384,0.395395720704252,42.5861992252997,-50.7611231277053,0.018310546875,0.010986328125,0,0,-9.88131291682493E-324,-9.88131291682493E-324,5.67626953125,0,0.006103515625,0.0067138671875,0.0396728515625,0.00152587890625
1.133,-18.2562462119031,1.76504061889175,326.10904708986,-14.3333333333333,-26.15,2.05,-14.5493743050857,-28.3845645363369,87.0401014312107,-44.6150587814773,22.5609663564809,-11.9222883646633,385.74355494445,-23.1666666666667,7.35,0.7,-21.7073785708319,10.1114622820333,-26.212913093232,-56.2741186277445,4.30472014457783,-10.1572477457715,711.852602034311,-36.2567528759176,-30.43854185664,-0.0422151126452199,42.7596131132396,-50.9329498442572,0.0201416015625,0.0146484375,0,0,-9.88131291682493E-324,-9.88131291682493E-324,5.859375,0,0.0048828125,0.006103515625,0.0390625,0.00091552734375
